42.513;42.534;42.555;42.576;42.597;42.617;42.638;42.658;42.677;42.697;42.716;42.735;42.754;42.772;42.791;42.809;42.826;42.844;42.861;42.878;42.895;42.912;42.928;42.944;42.960;42.976;42.991;43.006;43.021;43.036;43.050;43.064;43.078;43.092;43.105;43.118;43.131;43.144;43.156;43.168;43.180;43.192;43.203;43.214;43.225;43.236;43.246;43.256;43.266;43.276;43.285;43.295;43.304;43.312;43.321;43.329;43.337;43.344;43.352;43.359;43.366;43.372;43.379;43.385;43.391;43.397;43.402;43.407;43.412;43.417;43.421;43.425;43.429;43.433;43.436;43.439;43.442;43.445;43.447;43.449;43.451;43.453;43.454;43.456;43.456;43.457;43.457;43.458;43.457;43.457;43.456;43.456;43.454;43.453;43.451;43.449;43.447;43.445;43.442;43.439;43.436;43.433;43.429;43.425;43.421;43.417;43.412;43.407;43.402;43.397;43.391;43.385;43.379;43.372;43.366;43.359;43.352;43.344;43.337;43.329;43.321;43.312;43.304;43.295;43.285;43.276;43.266;43.256;43.246;43.236;43.225;43.214;43.203;43.192;43.180;43.168;43.156;43.144;43.131;43.118;43.105;43.092;43.078;43.064;43.050;43.036;43.021;43.006;42.991;42.976;42.960;42.944;42.928;42.912;42.895;42.878;42.861;42.844;42.826;42.809;42.791;42.772;42.754;42.735;42.716;42.697;42.677;42.658;42.638
42.632;42.653;42.674;42.695;42.716;42.736;42.757;42.777;42.797;42.816;42.835;42.854;42.873;42.892;42.910;42.928;42.946;42.964;42.981;42.998;43.015;43.032;43.048;43.064;43.080;43.096;43.111;43.126;43.141;43.156;43.170;43.184;43.198;43.212;43.225;43.238;43.251;43.264;43.276;43.289;43.300;43.312;43.324;43.335;43.346;43.356;43.367;43.377;43.387;43.397;43.406;43.415;43.424;43.433;43.441;43.449;43.457;43.465;43.472;43.480;43.487;43.493;43.500;43.506;43.512;43.517;43.523;43.528;43.533;43.538;43.542;43.546;43.550;43.554;43.557;43.560;43.563;43.566;43.568;43.570;43.572;43.574;43.575;43.576;43.577;43.578;43.578;43.579;43.578;43.578;43.577;43.576;43.575;43.574;43.572;43.570;43.568;43.566;43.563;43.560;43.557;43.554;43.550;43.546;43.542;43.538;43.533;43.528;43.523;43.517;43.512;43.506;43.500;43.493;43.487;43.480;43.472;43.465;43.457;43.449;43.441;43.433;43.424;43.415;43.406;43.397;43.387;43.377;43.367;43.356;43.346;43.335;43.324;43.312;43.300;43.289;43.276;43.264;43.251;43.238;43.225;43.212;43.198;43.184;43.170;43.156;43.141;43.126;43.111;43.096;43.080;43.064;43.048;43.032;43.015;42.998;42.981;42.964;42.946;42.928;42.910;42.892;42.873;42.854;42.835;42.816;42.797;42.777;42.757
42.751;42.772;42.793;42.814;42.835;42.856;42.876;42.896;42.916;42.935;42.955;42.974;42.993;43.011;43.030;43.048;43.066;43.083;43.101;43.118;43.135;43.151;43.168;43.184;43.200;43.216;43.231;43.246;43.261;43.276;43.290;43.304;43.318;43.332;43.345;43.359;43.372;43.384;43.397;43.409;43.421;43.433;43.444;43.455;43.466;43.477;43.487;43.498;43.508;43.517;43.527;43.536;43.545;43.554;43.562;43.570;43.578;43.586;43.593;43.600;43.607;43.614;43.621;43.627;43.633;43.638;43.644;43.649;43.654;43.659;43.663;43.667;43.671;43.675;43.678;43.681;43.684;43.687;43.689;43.691;43.693;43.695;43.696;43.697;43.698;43.699;43.699;43.699;43.699;43.699;43.698;43.697;43.696;43.695;43.693;43.691;43.689;43.687;43.684;43.681;43.678;43.675;43.671;43.667;43.663;43.659;43.654;43.649;43.644;43.638;43.633;43.627;43.621;43.614;43.607;43.600;43.593;43.586;43.578;43.570;43.562;43.554;43.545;43.536;43.527;43.517;43.508;43.498;43.487;43.477;43.466;43.455;43.444;43.433;43.421;43.409;43.397;43.384;43.372;43.359;43.345;43.332;43.318;43.304;43.290;43.276;43.261;43.246;43.231;43.216;43.200;43.184;43.168;43.151;43.135;43.118;43.101;43.083;43.066;43.048;43.030;43.011;42.993;42.974;42.955;42.935;42.916;42.896;42.876
42.869;42.891;42.912;42.933;42.954;42.975;42.995;43.015;43.035;43.055;43.074;43.093;43.112;43.131;43.149;43.167;43.185;43.203;43.220;43.238;43.255;43.271;43.288;43.304;43.320;43.335;43.351;43.366;43.381;43.396;43.410;43.425;43.438;43.452;43.466;43.479;43.492;43.505;43.517;43.529;43.541;43.553;43.564;43.576;43.587;43.597;43.608;43.618;43.628;43.638;43.647;43.657;43.665;43.674;43.683;43.691;43.699;43.707;43.714;43.721;43.728;43.735;43.741;43.748;43.753;43.759;43.765;43.770;43.775;43.779;43.784;43.788;43.792;43.796;43.799;43.802;43.805;43.808;43.810;43.812;43.814;43.816;43.817;43.818;43.819;43.820;43.820;43.820;43.820;43.820;43.819;43.818;43.817;43.816;43.814;43.812;43.810;43.808;43.805;43.802;43.799;43.796;43.792;43.788;43.784;43.779;43.775;43.770;43.765;43.759;43.753;43.748;43.741;43.735;43.728;43.721;43.714;43.707;43.699;43.691;43.683;43.674;43.665;43.657;43.647;43.638;43.628;43.618;43.608;43.597;43.587;43.576;43.564;43.553;43.541;43.529;43.517;43.505;43.492;43.479;43.466;43.452;43.438;43.425;43.410;43.396;43.381;43.366;43.351;43.335;43.320;43.304;43.288;43.271;43.255;43.238;43.220;43.203;43.185;43.167;43.149;43.131;43.112;43.093;43.074;43.055;43.035;43.015;42.995
42.988;43.010;43.031;43.053;43.073;43.094;43.114;43.135;43.154;43.174;43.194;43.213;43.232;43.250;43.269;43.287;43.305;43.323;43.340;43.357;43.374;43.391;43.408;43.424;43.440;43.455;43.471;43.486;43.501;43.516;43.530;43.545;43.559;43.572;43.586;43.599;43.612;43.625;43.637;43.650;43.662;43.673;43.685;43.696;43.707;43.718;43.728;43.739;43.749;43.758;43.768;43.777;43.786;43.795;43.803;43.812;43.820;43.827;43.835;43.842;43.849;43.856;43.862;43.868;43.874;43.880;43.886;43.891;43.896;43.900;43.905;43.909;43.913;43.917;43.920;43.923;43.926;43.929;43.931;43.933;43.935;43.937;43.938;43.939;43.940;43.941;43.941;43.942;43.941;43.941;43.940;43.939;43.938;43.937;43.935;43.933;43.931;43.929;43.926;43.923;43.920;43.917;43.913;43.909;43.905;43.900;43.896;43.891;43.886;43.880;43.874;43.868;43.862;43.856;43.849;43.842;43.835;43.827;43.820;43.812;43.803;43.795;43.786;43.777;43.768;43.758;43.749;43.739;43.728;43.718;43.707;43.696;43.685;43.673;43.662;43.650;43.637;43.625;43.612;43.599;43.586;43.572;43.559;43.545;43.530;43.516;43.501;43.486;43.471;43.455;43.440;43.424;43.408;43.391;43.374;43.357;43.340;43.323;43.305;43.287;43.269;43.250;43.232;43.213;43.194;43.174;43.154;43.135;43.114
43.107;43.129;43.150;43.172;43.193;43.213;43.234;43.254;43.274;43.294;43.313;43.332;43.351;43.370;43.388;43.407;43.425;43.442;43.460;43.477;43.494;43.511;43.527;43.544;43.560;43.575;43.591;43.606;43.621;43.636;43.651;43.665;43.679;43.693;43.706;43.719;43.732;43.745;43.758;43.770;43.782;43.794;43.805;43.817;43.828;43.838;43.849;43.859;43.869;43.879;43.889;43.898;43.907;43.916;43.924;43.932;43.940;43.948;43.956;43.963;43.970;43.977;43.983;43.989;43.995;44.001;44.006;44.012;44.017;44.021;44.026;44.030;44.034;44.038;44.041;44.044;44.047;44.050;44.052;44.054;44.056;44.058;44.059;44.060;44.061;44.062;44.062;44.063;44.062;44.062;44.061;44.060;44.059;44.058;44.056;44.054;44.052;44.050;44.047;44.044;44.041;44.038;44.034;44.030;44.026;44.021;44.017;44.012;44.006;44.001;43.995;43.989;43.983;43.977;43.970;43.963;43.956;43.948;43.940;43.932;43.924;43.916;43.907;43.898;43.889;43.879;43.869;43.859;43.849;43.838;43.828;43.817;43.805;43.794;43.782;43.770;43.758;43.745;43.732;43.719;43.706;43.693;43.679;43.665;43.651;43.636;43.621;43.606;43.591;43.575;43.560;43.544;43.527;43.511;43.494;43.477;43.460;43.442;43.425;43.407;43.388;43.370;43.351;43.332;43.313;43.294;43.274;43.254;43.234
43.226;43.248;43.270;43.291;43.312;43.332;43.353;43.373;43.393;43.413;43.432;43.452;43.471;43.489;43.508;43.526;43.544;43.562;43.580;43.597;43.614;43.631;43.647;43.664;43.680;43.695;43.711;43.726;43.741;43.756;43.771;43.785;43.799;43.813;43.826;43.840;43.853;43.866;43.878;43.890;43.902;43.914;43.926;43.937;43.948;43.959;43.970;43.980;43.990;44.000;44.009;44.018;44.028;44.036;44.045;44.053;44.061;44.069;44.076;44.084;44.091;44.097;44.104;44.110;44.116;44.122;44.127;44.133;44.138;44.142;44.147;44.151;44.155;44.159;44.162;44.165;44.168;44.171;44.173;44.175;44.177;44.179;44.180;44.181;44.182;44.183;44.183;44.184;44.183;44.183;44.182;44.181;44.180;44.179;44.177;44.175;44.173;44.171;44.168;44.165;44.162;44.159;44.155;44.151;44.147;44.142;44.138;44.133;44.127;44.122;44.116;44.110;44.104;44.097;44.091;44.084;44.076;44.069;44.061;44.053;44.045;44.036;44.028;44.018;44.009;44.000;43.990;43.980;43.970;43.959;43.948;43.937;43.926;43.914;43.902;43.890;43.878;43.866;43.853;43.840;43.826;43.813;43.799;43.785;43.771;43.756;43.741;43.726;43.711;43.695;43.680;43.664;43.647;43.631;43.614;43.597;43.580;43.562;43.544;43.526;43.508;43.489;43.471;43.452;43.432;43.413;43.393;43.373;43.353
43.345;43.367;43.389;43.410;43.431;43.452;43.472;43.492;43.512;43.532;43.552;43.571;43.590;43.609;43.628;43.646;43.664;43.682;43.699;43.717;43.734;43.751;43.767;43.783;43.800;43.815;43.831;43.846;43.861;43.876;43.891;43.905;43.919;43.933;43.947;43.960;43.973;43.986;43.999;44.011;44.023;44.035;44.046;44.058;44.069;44.080;44.090;44.100;44.110;44.120;44.130;44.139;44.148;44.157;44.166;44.174;44.182;44.190;44.197;44.204;44.211;44.218;44.225;44.231;44.237;44.243;44.248;44.253;44.258;44.263;44.268;44.272;44.276;44.280;44.283;44.286;44.289;44.292;44.294;44.296;44.298;44.300;44.301;44.303;44.303;44.304;44.304;44.305;44.304;44.304;44.303;44.303;44.301;44.300;44.298;44.296;44.294;44.292;44.289;44.286;44.283;44.280;44.276;44.272;44.268;44.263;44.258;44.253;44.248;44.243;44.237;44.231;44.225;44.218;44.211;44.204;44.197;44.190;44.182;44.174;44.166;44.157;44.148;44.139;44.130;44.120;44.110;44.100;44.090;44.080;44.069;44.058;44.046;44.035;44.023;44.011;43.999;43.986;43.973;43.960;43.947;43.933;43.919;43.905;43.891;43.876;43.861;43.846;43.831;43.815;43.800;43.783;43.767;43.751;43.734;43.717;43.699;43.682;43.664;43.646;43.628;43.609;43.590;43.571;43.552;43.532;43.512;43.492;43.472
43.464;43.486;43.508;43.529;43.550;43.571;43.591;43.612;43.632;43.652;43.671;43.691;43.710;43.728;43.747;43.765;43.784;43.801;43.819;43.836;43.854;43.870;43.887;43.903;43.919;43.935;43.951;43.966;43.981;43.996;44.011;44.025;44.039;44.053;44.067;44.080;44.093;44.106;44.119;44.131;44.143;44.155;44.167;44.178;44.189;44.200;44.211;44.221;44.231;44.241;44.251;44.260;44.269;44.278;44.286;44.295;44.303;44.310;44.318;44.325;44.332;44.339;44.346;44.352;44.358;44.364;44.369;44.374;44.379;44.384;44.389;44.393;44.397;44.400;44.404;44.407;44.410;44.413;44.415;44.417;44.419;44.421;44.422;44.424;44.424;44.425;44.425;44.426;44.425;44.425;44.424;44.424;44.422;44.421;44.419;44.417;44.415;44.413;44.410;44.407;44.404;44.400;44.397;44.393;44.389;44.384;44.379;44.374;44.369;44.364;44.358;44.352;44.346;44.339;44.332;44.325;44.318;44.310;44.303;44.295;44.286;44.278;44.269;44.260;44.251;44.241;44.231;44.221;44.211;44.200;44.189;44.178;44.167;44.155;44.143;44.131;44.119;44.106;44.093;44.080;44.067;44.053;44.039;44.025;44.011;43.996;43.981;43.966;43.951;43.935;43.919;43.903;43.887;43.870;43.854;43.836;43.819;43.801;43.784;43.765;43.747;43.728;43.710;43.691;43.671;43.652;43.632;43.612;43.591
43.583;43.605;43.627;43.648;43.669;43.690;43.711;43.731;43.751;43.771;43.791;43.810;43.829;43.848;43.867;43.885;43.903;43.921;43.939;43.956;43.973;43.990;44.007;44.023;44.039;44.055;44.071;44.086;44.102;44.116;44.131;44.146;44.160;44.174;44.187;44.201;44.214;44.227;44.239;44.252;44.264;44.276;44.287;44.299;44.310;44.321;44.331;44.342;44.352;44.362;44.371;44.381;44.390;44.398;44.407;44.415;44.423;44.431;44.439;44.446;44.453;44.460;44.466;44.473;44.479;44.485;44.490;44.495;44.500;44.505;44.510;44.514;44.518;44.521;44.525;44.528;44.531;44.534;44.536;44.538;44.540;44.542;44.543;44.545;44.545;44.546;44.547;44.547;44.547;44.546;44.545;44.545;44.543;44.542;44.540;44.538;44.536;44.534;44.531;44.528;44.525;44.521;44.518;44.514;44.510;44.505;44.500;44.495;44.490;44.485;44.479;44.473;44.466;44.460;44.453;44.446;44.439;44.431;44.423;44.415;44.407;44.398;44.390;44.381;44.371;44.362;44.352;44.342;44.331;44.321;44.310;44.299;44.287;44.276;44.264;44.252;44.239;44.227;44.214;44.201;44.187;44.174;44.160;44.146;44.131;44.116;44.102;44.086;44.071;44.055;44.039;44.023;44.007;43.990;43.973;43.956;43.939;43.921;43.903;43.885;43.867;43.848;43.829;43.810;43.791;43.771;43.751;43.731;43.711
